Sensor_ID, Unixtime_UTC, Year_UTC, Month_UTC, Day_UTC, Hour_UTC, Minute, Second, Reading_type, Reading_raw
pyran, 1624235510, 2021, 6, 21, 0, 31, 50, bits, 39
pyran, 1624235510, 2021, 6, 21, 0, 31, 50, volt, 0.30
pyran, 1624235520, 2021, 6, 21, 0, 32, 0, bits, 40
pyran, 1624235520, 2021, 6, 21, 0, 32, 0, volt, 0.31
pyran, 1624235530, 2021, 6, 21, 0, 32, 10, bits, 41
pyran, 1624235530, 2021, 6, 21, 0, 32, 10, volt, 0.32
pyran, 1624235540, 2021, 6, 21, 0, 32, 20, bits, 41
pyran, 1624235540, 2021, 6, 21, 0, 32, 20, volt, 0.32
pyran, 1624235550, 2021, 6, 21, 0, 32, 30, bits, 41
pyran, 1624235550, 2021, 6, 21, 0, 32, 30, volt, 0.32
pyran, 1624235560, 2021, 6, 21, 0, 32, 40, bits, 41
pyran, 1624235560, 2021, 6, 21, 0, 32, 40, volt, 0.32
pyran, 1624235570, 2021, 6, 21, 0, 32, 50, bits, 41
pyran, 1624235570, 2021, 6, 21, 0, 32, 50, volt, 0.32
pyran, 1624235580, 2021, 6, 21, 0, 33, 0, bits, 40
pyran, 1624235580, 2021, 6, 21, 0, 33, 0, volt, 0.31
pyran, 1624235590, 2021, 6, 21, 0, 33, 10, bits, 40
pyran, 1624235590, 2021, 6, 21, 0, 33, 10, volt, 0.31
pyran, 1624235600, 2021, 6, 21, 0, 33, 20, bits, 40
pyran, 1624235600, 2021, 6, 21, 0, 33, 20, volt, 0.31
pyran, 1624235610, 2021, 6, 21, 0, 33, 30, bits, 40
pyran, 1624235610, 2021, 6, 21, 0, 33, 30, volt, 0.31
pyran, 1624235620, 2021, 6, 21, 0, 33, 40, bits, 40
pyran, 1624235620, 2021, 6, 21, 0, 33, 40, volt, 0.31
pyran, 1624235630, 2021, 6, 21, 0, 33, 50, bits, 40
pyran, 1624235630, 2021, 6, 21, 0, 33, 50, volt, 0.31
pyran, 1624235640, 2021, 6, 21, 0, 34, 0, bits, 39
pyran, 1624235640, 2021, 6, 21, 0, 34, 0, volt, 0.30
pyran, 1624235650, 2021, 6, 21, 0, 34, 10, bits, 39
pyran, 1624235650, 2021, 6, 21, 0, 34, 10, volt, 0.30
pyran, 1624235660, 2021, 6, 21, 0, 34, 20, bits, 38
pyran, 1624235660, 2021, 6, 21, 0, 34, 20, volt, 0.30
pyran, 1624235670, 2021, 6, 21, 0, 34, 30, bits, 38
pyran, 1624235670, 2021, 6, 21, 0, 34, 30, volt, 0.30
pyran, 1624235680, 2021, 6, 21, 0, 34, 40, bits, 38
pyran, 1624235680, 2021, 6, 21, 0, 34, 40, volt, 0.30
pyran, 1624235690, 2021, 6, 21, 0, 34, 50, bits, 38
pyran, 1624235690, 2021, 6, 21, 0, 34, 50, volt, 0.30
pyran, 1624235700, 2021, 6, 21, 0, 35, 0, bits, 38
pyran, 1624235700, 2021, 6, 21, 0, 35, 0, volt, 0.30
pyran, 1624235710, 2021, 6, 21, 0, 35, 10, bits, 37
pyran, 1624235710, 2021, 6, 21, 0, 35, 10, volt, 0.29
pyran, 1624235720, 2021, 6, 21, 0, 35, 20, bits, 36
pyran, 1624235720, 2021, 6, 21, 0, 35, 20, volt, 0.28
pyran, 1624235730, 2021, 6, 21, 0, 35, 30, bits, 36
pyran, 1624235730, 2021, 6, 21, 0, 35, 30, volt, 0.28
pyran, 1624235740, 2021, 6, 21, 0, 35, 40, bits, 35
pyran, 1624235740, 2021, 6, 21, 0, 35, 40, volt, 0.27
pyran, 1624235750, 2021, 6, 21, 0, 35, 50, bits, 36
pyran, 1624235750, 2021, 6, 21, 0, 35, 50, volt, 0.28
pyran, 1624235760, 2021, 6, 21, 0, 36, 0, bits, 36
pyran, 1624235760, 2021, 6, 21, 0, 36, 0, volt, 0.28
pyran, 1624235770, 2021, 6, 21, 0, 36, 10, bits, 35
pyran, 1624235770, 2021, 6, 21, 0, 36, 10, volt, 0.27
pyran, 1624235780, 2021, 6, 21, 0, 36, 20, bits, 34
pyran, 1624235780, 2021, 6, 21, 0, 36, 20, volt, 0.27
pyran, 1624235790, 2021, 6, 21, 0, 36, 30, bits, 34
pyran, 1624235790, 2021, 6, 21, 0, 36, 30, volt, 0.27
pyran, 1624235800, 2021, 6, 21, 0, 36, 40, bits, 34
pyran, 1624235800, 2021, 6, 21, 0, 36, 40, volt, 0.27
pyran, 1624235810, 2021, 6, 21, 0, 36, 50, bits, 34
pyran, 1624235810, 2021, 6, 21, 0, 36, 50, volt, 0.27
pyran, 1624235820, 2021, 6, 21, 0, 37, 0, bits, 34
pyran, 1624235820, 2021, 6, 21, 0, 37, 0, volt, 0.27
pyran, 1624235830, 2021, 6, 21, 0, 37, 10, bits, 34
pyran, 1624235830, 2021, 6, 21, 0, 37, 10, volt, 0.27
pyran, 1624235840, 2021, 6, 21, 0, 37, 20, bits, 34
pyran, 1624235840, 2021, 6, 21, 0, 37, 20, volt, 0.27
pyran, 1624235850, 2021, 6, 21, 0, 37, 30, bits, 33
pyran, 1624235850, 2021, 6, 21, 0, 37, 30, volt, 0.26
pyran, 1624235860, 2021, 6, 21, 0, 37, 40, bits, 33
pyran, 1624235860, 2021, 6, 21, 0, 37, 40, volt, 0.26
pyran, 1624235870, 2021, 6, 21, 0, 37, 50, bits, 32
pyran, 1624235870, 2021, 6, 21, 0, 37, 50, volt, 0.25
pyran, 1624235880, 2021, 6, 21, 0, 38, 0, bits, 32
pyran, 1624235880, 2021, 6, 21, 0, 38, 0, volt, 0.25
pyran, 1624235890, 2021, 6, 21, 0, 38, 10, bits, 32
pyran, 1624235890, 2021, 6, 21, 0, 38, 10, volt, 0.25
pyran, 1624235900, 2021, 6, 21, 0, 38, 20, bits, 32
pyran, 1624235900, 2021, 6, 21, 0, 38, 20, volt, 0.25
pyran, 1624235910, 2021, 6, 21, 0, 38, 30, bits, 32
