"Plot","Year","Easting","Northing","svf","Date","Tag","N_infl","Fl_open","Fl_done","Note","JDay"
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1223,1,7,1,"",21
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1021,1,0,5,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1223,1,0,10,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1021,1,5,0,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1021,1,0,5,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1033,1,1,0,"",21
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1223,1,6,4,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1054,1,0,8,"[missed first day? ignore/exclude?]",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1233,4,19,0,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-12",1073,1,1,8,"",42
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1258,1,4,1,"stem seriously kinked",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1021,1,1,4,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1043,1,8,0,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1043,1,6,0,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1214,1,0,7,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1113,1,3,0,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1054,1,3,5,"[missed first day? ignore/exclude?]",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-12",1088,1,0,8,"",42
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1223,1,5,5,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1088,1,1,7,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-15",1088,1,0,8,"",45
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1258,1,0,4,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-17",1131,1,2,0,"",17
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1073,1,5,1,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1009,2,1,10,"likely missed at first; exclude?",35
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1258,1,5,1,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1043,1,3,0,"",21
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1043,1,2,6,"check tp date; is 1122?",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1131,2,1,13,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1200,1,6,0,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1223,1,0,10,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1200,1,0,6,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1233,1,3,0,"",21
"74",2021,453697,4431291,0.950499780899845,"2021-07-12",1233,4,0,18,"",42
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1214,1,0,8,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1073,1,3,0,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-07-19",1073,1,0,8,"",49
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1009,2,11,0,"likely missed at first; exclude?",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-12",1043,1,0,8,"",42
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1129,1,6,0,"check b tp date; is 1046?",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1043,1,6,2,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1088,1,2,5,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1200,1,5,0,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1200,1,0,6,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1297,2,0,17,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1229,1,1,0,"possible dupe; chewed up tag found in here",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1033,2,3,0,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1233,4,0,18,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1131,2,1,11,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1033,2,3,1,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1009,2,9,0,"likely missed at first; exclude?",25
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1021,1,5,1,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1129,1,0,5,"check tp date; could be 1046?",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1129,1,0,5,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1122,1,5,5,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1056,1,0,6,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1113,1,3,0,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1200,1,2,4,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1058,1,5,2,"tp may be go",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1233,4,13,5,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1297,2,14,1,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1129,1,2,0,"[tp hard to read]",21
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1073,1,5,3,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1129,1,5,0,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1046,5,25,10,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1056,2,5,0,"",21
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1046,5,3,31,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1009,2,0,11,"likely missed at first; exclude?",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1088,1,1,0,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1046,3,10,0,"2yv",21
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1046,5,27,4,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1297,2,9,0,"[is equal to another tp - will need to combine at some point]",21
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1297,2,0,15,"second stem (1;0;2) is probably 1056…",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1131,1,8,0,"",21
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1233,4,19,1,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1131,2,10,2,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1129,1,5,0,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1043,1,0,8,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-12",1046,5,0,27,"grazed",42
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1054,1,1,7,"[missed first day? ignore/exclude?]",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-17",1122,1,1,0,"",17
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1122,1,0,10,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1113,1,0,4,"confused w/ 1227 in prev record",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1297,2,8,6,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1131,2,9,3,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1227,1,3,0,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1131,2,7,6,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-07-12",1131,2,0,11,"",42
"74",2021,453697,4431291,0.950499780899845,"2021-07-15",1131,2,0,11,"",45
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1033,2,4,0,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1214,1,2,6,"possible dupe; chewed up tag found in here",31
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1113,1,2,8,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1113,1,0,4,"check; no sign of other six fl",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1007,1,4,5,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1122,1,5,0,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1227,1,2,0,"tag found u; tp is og",31
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1056,1,0,7,"1 uncounted dud",35
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1297,2,15,1,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1046,5,0,33,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1227,1,3,0,"yv",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1071,2,0,15,"counted an empty calyx",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1071,2,9,5,"1 empty calyx",31
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1229,1,0,1,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-15",1073,1,0,8,"",45
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1233,4,0,19,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1229,1,0,1,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1007,1,9,0,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1350,1,0,6,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-12",1122,1,0,10,"",42
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1227,1,0,2,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1046,5,26,0,"1 grazed uncounted stem",25
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1227,1,0,2,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1088,1,4,0,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1071,2,14,1,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1007,1,4,0,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1122,1,6,4,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1350,1,5,0,"",25
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1007,1,5,0,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1350,1,3,0,"",21
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1056,2,5,3,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1071,2,0,12,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1007,1,0,9,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1122,1,7,0,"",21
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1350,1,0,6,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1056,2,2,6,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-07-12",1007,1,0,9,"",42
"74",2021,453697,4431291,0.950499780899845,"2021-07-12",1071,2,0,15,"",42
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1122,1,0,9,"check tp; is 1043?",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1350,1,3,3,"",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1071,2,13,2,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1071,1,6,0,"",21
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1170,1,0,6,";[ignore/exclude because on boundary?]",35
"74",2021,453697,4431291,0.950499780899845,"2021-06-25",1056,2,6,1,"2 uncounted look like duds",25
"74",2021,453697,4431291,0.950499780899845,"2021-06-28",1350,1,5,0,"",28
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1170,1,0,5,";[ignore/exclude because on boundary?]",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1170,1,6,0,"on boundary; prev missed;[ignore/exclude because on boundary?]",31
"75",2021,453692,4431277,0.898460478927201,"2021-07-12",1174,1,0,2,"",42
"75",2021,453692,4431277,0.898460478927201,"2021-07-15",1174,1,0,2,"stem broken",45
"75",2021,453692,4431277,0.898460478927201,"2021-07-05",1079,1,5,3,"",35
"75",2021,453692,4431277,0.898460478927201,"2021-07-15",1079,1,0,11,"",45
"75",2021,453692,4431277,0.898460478927201,"2021-07-05",1174,1,2,0,"[modified manually due to comment sn jan 2023]",35
"75",2021,453692,4431277,0.898460478927201,"2021-07-08",1174,1,2,0,"check prev; these don't look done…",38
"75",2021,453692,4431277,0.898460478927201,"2021-07-01",1079,1,4,0,"",31
"75",2021,453692,4431277,0.898460478927201,"2021-07-08",1079,1,5,6,"",38
"75",2021,453692,4431277,0.898460478927201,"2021-07-12",1079,1,0,12,"",42
"76",2021,453673,4431287,0.802057541015662,"2021-07-01",1094,1,1,0,"",31
"76",2021,453673,4431287,0.802057541015662,"2021-06-28",1094,1,2,0,"",28
"76",2021,453673,4431287,0.802057541015662,"2021-07-15",1125,1,0,2,"",45
"76",2021,453673,4431287,0.802057541015662,"2021-06-21",1284,1,1,0,"",21
"76",2021,453673,4431287,0.802057541015662,"2021-07-08",1094,1,0,2,"",38
"76",2021,453673,4431287,0.802057541015662,"2021-07-08",1077,1,0,1,"",38
"76",2021,453673,4431287,0.802057541015662,"2021-06-28",1013,1,6,0,"",28
"76",2021,453673,4431287,0.802057541015662,"2021-06-25",1094,1,2,0,"",25
"76",2021,453673,4431287,0.802057541015662,"2021-07-05",1094,1,0,2,"",35
"76",2021,453673,4431287,0.802057541015662,"2021-07-05",1077,1,1,0,"",35
"76",2021,453673,4431287,0.802057541015662,"2021-07-01",1284,1,3,1,"",31
"76",2021,453673,4431287,0.802057541015662,"2021-06-21",1094,1,1,0,"",21
"76",2021,453673,4431287,0.802057541015662,"2021-06-25",1119,1,1,0,"two tps? Rg and g; is rgg?",25
"76",2021,453673,4431287,0.802057541015662,"2021-07-05",1284,1,0,4,"",35
"76",2021,453673,4431287,0.802057541015662,"2021-07-01",1206,1,2,0,"yv; check TP",31
"76",2021,453673,4431287,0.802057541015662,"2021-07-12",1206,2,0,8,"",42
"76",2021,453673,4431287,0.802057541015662,"2021-07-08",1125,1,2,0,"",38
"76",2021,453673,4431287,0.802057541015662,"2021-07-05",1119,1,2,1,"",35
"76",2021,453673,4431287,0.802057541015662,"2021-07-08",1013,1,1,8,"",38
"76",2021,453673,4431287,0.802057541015662,"2021-07-12",1125,1,0,2,"",42
"76",2021,453673,4431287,0.802057541015662,"2021-07-08",1010,1,2,2,"",38
"76",2021,453673,4431287,0.802057541015662,"2021-06-25",1284,1,4,0,"",25
"76",2021,453673,4431287,0.802057541015662,"2021-07-15",1206,2,0,8,"",45
"76",2021,453673,4431287,0.802057541015662,"2021-06-28",1119,1,1,0,"",28
"76",2021,453673,4431287,0.802057541015662,"2021-07-05",1013,1,4,4,"",35
"76",2021,453673,4431287,0.802057541015662,"2021-07-12",1013,1,0,8,"",42
"76",2021,453673,4431287,0.802057541015662,"2021-07-08",1119,1,0,3,"",38
"76",2021,453673,4431287,0.802057541015662,"2021-07-12",1119,1,0,3,"",42
"76",2021,453673,4431287,0.802057541015662,"2021-07-08",1284,1,0,3,"",38
"76",2021,453673,4431287,0.802057541015662,"2021-07-15",1013,1,0,6,"",45
"76",2021,453673,4431287,0.802057541015662,"2021-07-05",1125,1,2,0,"",35
"76",2021,453673,4431287,0.802057541015662,"2021-06-28",1284,1,4,0,"",28
"76",2021,453673,4431287,0.802057541015662,"2021-07-08",1206,2,3,5,"spider",38
"76",2021,453673,4431287,0.802057541015662,"2021-06-25",1013,1,3,0,"yv",25
"76",2021,453673,4431287,0.802057541015662,"2021-07-01",1013,1,8,0,"",31
"76",2021,453673,4431287,0.802057541015662,"2021-07-01",1119,1,2,0,"",31
"76",2021,453673,4431287,0.802057541015662,"2021-07-05",1206,2,7,0,"tp is w",35
"76",2021,453673,4431287,0.802057541015662,"2021-07-12",1010,1,0,4,"grazed",42
"76",2021,453673,4431287,0.802057541015662,"2021-07-15",1010,1,0,4,"",45
"76",2021,453673,4431287,0.802057541015662,"2021-07-05",1010,1,3,8,"",35
"79",2021,453624,4431328,0.869121348052391,"2021-07-01",1283,1,2,1,"",31
"79",2021,453624,4431328,0.869121348052391,"2021-07-08",1283,1,0,3,"",38
"79",2021,453624,4431328,0.869121348052391,"2021-06-28",1283,1,3,0,"",28
"79",2021,453624,4431328,0.869121348052391,"2021-07-05",1283,1,0,3,"",35
"79",2021,453624,4431328,0.869121348052391,"2021-06-21",1283,1,1,0,"",21
"79",2021,453624,4431328,0.869121348052391,"2021-06-25",1283,1,3,0,"",25
"8",2020,453809,4431369,0.795082940200855,"2020-07-01",1005,,3,2,"1 and 2 are done",31
"8",2020,453809,4431369,0.795082940200855,"2020-07-09",1005,,0,5,"",39
"8",2020,453809,4431369,0.795082940200855,"2020-06-27",1005,,4,0,"",27
"8",2020,453809,4431369,0.795082940200855,"2020-07-05",1005,,0,5,"",35
"8",2021,453887,4431353,0.862834125849187,"2021-06-25",1168,1,1,0,"",25
"8",2021,453887,4431353,0.862834125849187,"2021-07-05",1201,2,6,1,"; is dupe? Check 1201; 1201+1288 records merged SN Jan 2023",35
"8",2021,453887,4431353,0.862834125849187,"2021-06-25",1143,1,0,2,"",25
"8",2021,453887,4431353,0.862834125849187,"2021-06-25",1307,1,1,1,"tag is 1303",25
"8",2021,453887,4431353,0.862834125849187,"2021-07-12",1153,1,0,7,"",42
"8",2021,453887,4431353,0.862834125849187,"2021-07-05",1205,2,3,4,"",35
"8",2021,453887,4431353,0.862834125849187,"2021-06-21",1307,1,2,0,"",21
"8",2021,453887,4431353,0.862834125849187,"2021-06-28",1313,1,0,2,"",28
"8",2021,453887,4431353,0.862834125849187,"2021-06-17",1143,1,2,0,"",17
"8",2021,453887,4431353,0.862834125849187,"2021-06-28",1307,1,0,2,"",28
"8",2021,453887,4431353,0.862834125849187,"2021-07-05",1307,1,0,2,"",35
"8",2021,453887,4431353,0.862834125849187,"2021-06-17",1139,1,1,0,"",17
"8",2021,453887,4431353,0.862834125849187,"2021-06-21",1313,1,1,0,"",21
"8",2021,453887,4431353,0.862834125849187,"2021-07-08",1153,1,0,8,"",38
"8",2021,453887,4431353,0.862834125849187,"2021-06-28",1143,1,0,2,"",28
"8",2021,453887,4431353,0.862834125849187,"2021-07-01",1205,2,7,0,"",31
"8",2021,453887,4431353,0.862834125849187,"2021-06-21",1143,1,2,0,"",21
"8",2021,453887,4431353,0.862834125849187,"2021-07-12",1205,2,0,7,"was 2 st. previously",42
"8",2021,453887,4431353,0.862834125849187,"2021-07-01",1307,1,0,7,"",31
"8",2021,453887,4431353,0.862834125849187,"2021-06-28",1153,1,5,0,"",28
"8",2021,453887,4431353,0.862834125849187,"2021-06-21",1157,1,1,0,"",21
"8",2021,453887,4431353,0.862834125849187,"2021-06-17",1157,1,1,0,"",17
"8",2021,453887,4431353,0.862834125849187,"2021-06-25",1313,1,0,2,"",25
"8",2021,453887,4431353,0.862834125849187,"2021-07-08",1205,1,1,6,"",38
"8",2021,453887,4431353,0.862834125849187,"2021-06-21",1139,1,2,0,"",21
"8",2021,453887,4431353,0.862834125849187,"2021-06-25",1205,1,4,0,"yv",25
"8",2021,453887,4431353,0.862834125849187,"2021-07-01",1168,1,1,0,"",31
"8",2021,453887,4431353,0.862834125849187,"2021-07-08",1201,2,4,6,"; ; 1201+1288 records merged SN Jan 2023",38
"8",2021,453887,4431353,0.862834125849187,"2021-06-28",1168,1,1,0,"",28
"8",2021,453887,4431353,0.862834125849187,"2021-07-05",1168,1,0,1,"",35
"8",2021,453887,4431353,0.862834125849187,"2021-06-21",1168,1,1,0,"",21
"8",2021,453887,4431353,0.862834125849187,"2021-06-25",1201,1,1,0,"yv; 1201+1288 records merged SN Jan 2023",25
"8",2021,453887,4431353,0.862834125849187,"2021-07-05",1153,1,3,5,"",35
"8",2021,453887,4431353,0.862834125849187,"2021-07-15",1205,2,0,6,"",45
"8",2021,453887,4431353,0.862834125849187,"2021-07-12",1201,1,0,9,"; 1201+1288 records merged SN Jan 2023",42
"8",2021,453887,4431353,0.862834125849187,"2021-07-15",1201,1,0,9,"; 1201+1288 records merged SN Jan 2023",45
"8",2021,453887,4431353,0.862834125849187,"2021-07-08",1168,1,0,1,"",38
"8",2021,453887,4431353,0.862834125849187,"2021-06-25",1153,1,5,0,"",25
"8",2021,453887,4431353,0.862834125849187,"2021-06-28",1157,1,0,1,"",28
"8",2021,453887,4431353,0.862834125849187,"2021-07-01",1153,1,8,0,"",31
"8",2021,453887,4431353,0.862834125849187,"2021-06-28",1139,1,0,2,"",28
"8",2021,453887,4431353,0.862834125849187,"2021-07-01",1201,1,1,0,"; 1201+1288 records merged SN Jan 2023",31
"8",2021,453887,4431353,0.862834125849187,"2021-06-28",1205,2,5,0,"",28
"8",2021,453887,4431353,0.862834125849187,"2021-06-25",1157,1,0,1,"",25
"8",2021,453887,4431353,0.862834125849187,"2021-06-25",1139,1,0,2,"",25
"8",2021,453887,4431353,0.862834125849187,"2021-06-28",1201,1,1,0,"yv; 1201+1288 records merged SN Jan 2023",28
"9",2021,453886,4431380,0.804666371823737,"2021-07-12",1049,2,0,17,"",42
"9",2021,453886,4431380,0.804666371823737,"2021-07-12",1316,1,3,7,"",42
"9",2021,453886,4431380,0.804666371823737,"2021-07-01",1316,1,1,0,"",31
"9",2021,453886,4431380,0.804666371823737,"2021-07-12",1218,1,1,7,"",42
"9",2021,453886,4431380,0.804666371823737,"2021-07-05",1049,2,10,7,"",35
"9",2021,453886,4431380,0.804666371823737,"2021-07-15",1316,1,0,10,"",45
"9",2021,453886,4431380,0.804666371823737,"2021-07-01",1218,1,3,0,"",31
"9",2021,453886,4431380,0.804666371823737,"2021-06-25",1049,1,5,0,"yv",25
"9",2021,453886,4431380,0.804666371823737,"2021-07-08",1049,2,7,9,"",38
"9",2021,453886,4431380,0.804666371823737,"2021-07-15",1049,2,0,18,"",45
"9",2021,453886,4431380,0.804666371823737,"2021-07-19",1218,1,0,5,"",49
"9",2021,453886,4431380,0.804666371823737,"2021-07-19",1049,2,0,13,"",49
"9",2021,453886,4431380,0.804666371823737,"2021-07-19",1316,1,0,10,"",49
"9",2021,453886,4431380,0.804666371823737,"2021-07-08",1218,1,7,1,"",38
"9",2021,453886,4431380,0.804666371823737,"2021-07-05",1218,1,5,1,"",35
"9",2021,453886,4431380,0.804666371823737,"2021-07-01",1049,1,7,0,"",31
"9",2021,453886,4431380,0.804666371823737,"2021-06-28",1049,1,6,0,"yv",28
"9",2021,453886,4431380,0.804666371823737,"2021-07-05",1316,1,8,0,"",35
"9",2021,453886,4431380,0.804666371823737,"2021-07-15",1218,1,1,4,"",45
"9",2021,453886,4431380,0.804666371823737,"2021-07-08",1316,1,10,0,"",38
"9",2021,453886,4431380,0.804666371823737,"2021-07-22",1218,1,0,4,,52
