"Date","Page","Species","Plot","Tag","Stms","Fl_straight","Fl_curled","Fl_done","Q","Note","RecordID"
2020-08-10,111,"Campanula rotundifolia",33,1702,NA,0,0,1,"","",21481
2020-08-10,111,"Campanula rotundifolia",33,1704,NA,0,0,10,"","",21482
2020-08-10,111,"Campanula rotundifolia",33,1719,3,0,1,2,"","",21483
2020-08-10,111,"Campanula rotundifolia",33,1788,NA,0,0,1,"","",21484
2020-08-10,111,"Campanula rotundifolia",33,1842,NA,1,0,1,"","",21485
2020-08-10,111,"Campanula rotundifolia",33,1847,NA,0,0,1,"","",21486
2020-08-10,111,"Campanula rotundifolia",33,1850,NA,0,0,1,"","",21487
2020-08-10,111,"Campanula rotundifolia",34,1723,1,1,0,1,"","",21488
2020-08-10,111,"Campanula rotundifolia",34,1849,NA,0,0,0,"","no plant",21489
2020-08-10,111,"Campanula rotundifolia",41,1745,NA,0,0,2,"","",21490
2020-08-10,111,"Campanula rotundifolia",42,1726,NA,0,0,1,"","",21491
2020-08-10,111,"Campanula rotundifolia",42,1748,NA,0,0,1,"","",21492
2020-08-10,111,"Campanula rotundifolia",42,1754,NA,0,0,2,"","",21493
2020-08-10,111,"Campanula rotundifolia",42,1769,NA,0,0,1,"","",21494
2020-08-10,111,"Campanula rotundifolia",42,1770,NA,0,0,1,"","",21495
2020-08-10,111,"Campanula rotundifolia",42,1777,NA,0,0,2,"","",21496
2020-08-10,111,"Campanula rotundifolia",42,1816,NA,0,0,1,"","",21497
2020-08-10,111,"Campanula rotundifolia",42,1827,NA,0,0,0,"","grazed",21498
2020-08-10,111,"Campanula rotundifolia",43,1713,1,0,0,0,"","seed dropped",21499
2020-08-10,112,"Campanula rotundifolia",43,1743,NA,0,0,2,"","",21500
2020-08-10,112,"Campanula rotundifolia",43,1761,NA,0,0,3,"","",21501
2020-08-10,112,"Campanula rotundifolia",43,1762,NA,0,0,2,"","",21502
2020-08-10,112,"Campanula rotundifolia",44,1604,2,0,0,4,"","",21503
2020-08-10,112,"Campanula rotundifolia",45,1531,NA,0,0,0,"","grazed",21504
2020-08-10,112,"Campanula rotundifolia",45,1571,NA,0,0,2,"","",21505
2020-08-10,112,"Campanula rotundifolia",45,1574,NA,NA,NA,NA,"","no plant; tag found unattached",21506
2020-08-10,112,"Campanula rotundifolia",45,1592,NA,1,0,15,"","",21507
2020-08-10,112,"Campanula rotundifolia",45,1600,NA,0,0,0,"","dropped lost or grazed",21508
2020-08-10,112,"Campanula rotundifolia",45,1601,NA,0,0,3,"","lost or grazed",21509
2020-08-10,112,"Campanula rotundifolia",45,1606,NA,0,0,3,"","1 stem dropped or grazed",21510
2020-08-10,112,"Campanula rotundifolia",45,1624,NA,0,0,5,"","",21511
2020-08-10,112,"Campanula rotundifolia",45,1760,NA,0,0,1,"","",21512
2020-08-10,112,"Campanula rotundifolia",45,1874,NA,0,0,1,"","",21513
2020-08-10,112,"Campanula rotundifolia",46,1586,NA,0,0,7,"","",21514
2020-08-10,112,"Campanula rotundifolia",47,1514,NA,0,0,1,"","dropped or grazed",21516
2020-08-10,112,"Campanula rotundifolia",47,1577,NA,0,0,1,"","",21517
2020-08-10,112,"Campanula rotundifolia",47,1711,NA,0,0,0,"","",21520
2020-08-10,112,"Campanula rotundifolia",47,1720,NA,0,0,1,"","",21521
2020-08-10,112,"Campanula rotundifolia",47,1728,NA,0,0,1,"","",21522
2020-08-10,112,"Campanula rotundifolia",47,1749,NA,0,0,1,"","",21523
2020-08-10,112,"Campanula rotundifolia",47,1756,NA,0,0,1,"","",21525
2020-08-10,112,"Campanula rotundifolia",47,1763,NA,0,0,1,"","",21526
2020-08-10,112,"Campanula rotundifolia",47,1765,NA,0,0,1,"","",21527
2020-08-10,112,"Campanula rotundifolia",47,1766,NA,0,0,1,"","",21528
2020-08-10,112,"Campanula rotundifolia",47,1787,NA,0,0,1,"","",21530
2020-08-10,113,"Campanula rotundifolia",47,1795,NA,0,0,1,"","",21531
2020-08-10,113,"Campanula rotundifolia",48,1535,NA,0,0,15,"","",21532
2020-08-10,113,"Campanula rotundifolia",49,1551,NA,0,1,15,"","pv",21533
2020-08-10,113,"Campanula rotundifolia",49,1621,NA,0,0,4,"","",21534
2020-08-10,113,"Campanula rotundifolia",50,1505,NA,0,0,2,"","",21535
2020-08-10,113,"Campanula rotundifolia",50,1534,NA,NA,NA,NA,"","collected",21536
2020-08-10,113,"Campanula rotundifolia",50,1585,NA,0,0,6,"","",21538
2020-08-10,113,"Campanula rotundifolia",50,1615,NA,0,0,3,"","",21539
2020-08-10,113,"Campanula rotundifolia",50,1628,NA,0,0,5,"","",21540
2020-08-10,113,"Campanula rotundifolia",50,1647,NA,0,0,0,"","",21541
2020-08-10,113,"Campanula rotundifolia",50,1714,NA,0,0,1,"","",21542
2020-08-10,113,"Campanula rotundifolia",50,1757,NA,0,0,6,"","",21543
2020-08-10,113,"Campanula rotundifolia",50,1771,NA,0,1,1,"","",21544
2020-08-10,113,"Campanula rotundifolia",50,1811,NA,0,0,1,"","",21545
2020-08-10,113,"Campanula rotundifolia",53,1523,NA,0,0,1,"","",21546
2020-08-10,113,"Campanula rotundifolia",53,1524,NA,0,0,4,"","pv tomorrow",21547
2020-08-10,113,"Campanula rotundifolia",53,1542,NA,0,0,4,"","",21548
2020-08-10,113,"Campanula rotundifolia",53,1556,NA,0,0,1,"","",21549
2020-08-10,113,"Campanula rotundifolia",53,1584,NA,0,0,3,"","",21550
2020-08-10,113,"Campanula rotundifolia",53,1648,NA,0,0,2,"x","2nd seed looks old; missed prev?",21551
2020-08-10,113,"Campanula rotundifolia",53,1650,NA,0,0,1,"","",21552
2020-08-10,113,"Campanula rotundifolia",53,1664,NA,0,0,2,"","",21553
2020-08-10,113,"Campanula rotundifolia",53,1706,NA,0,0,1,"","",21554
2020-08-10,113,"Campanula rotundifolia",53,1708,NA,0,0,1,"","",21555
2020-08-10,113,"Campanula rotundifolia",53,1733,NA,0,0,2,"","",21556
2020-08-10,113,"Campanula rotundifolia",53,1737,NA,0,0,1,"","",21557
2020-08-10,113,"Campanula rotundifolia",53,1740,NA,0,0,2,"","",21558
2020-08-10,113,"Campanula rotundifolia",53,1747,NA,0,0,2,"","",21559
2020-08-10,113,"Campanula rotundifolia",53,1846,NA,0,0,1,"","",21560
2020-08-10,113,"Campanula rotundifolia",53,1851,NA,0,0,1,"","",21561
2020-08-10,114,"Campanula rotundifolia",53,1863,NA,0,0,2,"","",21562
2020-08-10,114,"Campanula rotundifolia",61,1662,NA,0,0,1,"","OUTSIDE NW",21563
2020-08-10,114,"Campanula rotundifolia",64,1674,2,0,1,5,"","check prev number of stems; one is hard to see",21565
2020-08-10,114,"Campanula rotundifolia",68,1622,NA,0,0,1,"","",21566
2020-08-10,114,"Campanula rotundifolia",68,1670,NA,0,0,2,"","",21567
2020-08-10,114,"Campanula rotundifolia",69,1877,NA,0,0,1,"","OUTSIDE NE",21568
2020-08-10,114,"Campanula rotundifolia",71,1512,NA,0,0,8,"","",21569
2020-08-10,114,"Campanula rotundifolia",71,1520,NA,0,0,13,"x","13th was possibly previously missed",21570
2020-08-10,114,"Campanula rotundifolia",71,1557,NA,0,0,1,"","stem broke; grazed",21571
2020-08-10,114,"Campanula rotundifolia",71,1580,0,0,0,0,"","grazed; 1579+1580 records merged SN Jan 2021",21573
2020-08-10,114,"Campanula rotundifolia",71,1831,NA,0,0,1,"","",21574
2020-08-10,114,"Campanula rotundifolia",74,1619,NA,0,0,0,"","grazed",21576
2020-08-10,114,"Campanula rotundifolia",74,1633,NA,0,0,2,"","",21577
2020-08-10,114,"Campanula rotundifolia",74,1638,NA,0,0,1,"","",21578
2020-08-10,114,"Campanula rotundifolia",75,1632,NA,0,0,2,"","1pv",21579
2020-08-10,114,"Campanula rotundifolia",76,1609,NA,0,0,1,"","",21580
2020-08-10,114,"Campanula rotundifolia",77,1666,NA,0,0,2,"","",21581
2020-08-10,114,"Campanula rotundifolia",77,1775,NA,0,0,1,"","",21582
2020-08-10,114,"Campanula rotundifolia",78,1603,2,1,0,2,"","",21583
2020-08-10,114,"Campanula rotundifolia",78,1671,NA,0,0,2,"","",21584
2020-08-10,114,"Campanula rotundifolia",78,1710,2,0,2,1,"","",21585
2020-08-10,114,"Campanula rotundifolia",81,1767,1,0,0,2,"","",21586
2020-08-10,114,"Campanula rotundifolia",81,1799,1,3,0,1,"","",21587
2020-08-10,114,"Campanula rotundifolia",81,1815,NA,1,0,1,"","",21588
2020-08-10,114,"Campanula rotundifolia",81,1838,NA,0,0,1,"","",21589
2020-08-10,114,"Campanula rotundifolia",81,1865,NA,1,0,1,"","",21590
2020-08-10,114,"Campanula rotundifolia",81,1875,NA,0,0,3,"","",21591
2020-08-10,114,"Campanula rotundifolia",82,1568,NA,0,0,1,"","",21592
2020-08-10,115,"Campanula rotundifolia",82,1780,NA,0,0,1,"","stem dried and snapped off",21593
2020-08-10,115,"Campanula rotundifolia",83,1729,NA,0,0,2,"","",21594
2020-08-10,115,"Campanula rotundifolia",83,1742,NA,0,0,1,"","",21595
2020-08-10,115,"Campanula rotundifolia",83,1746,NA,0,0,2,"","",21596
2020-08-10,115,"Campanula rotundifolia",83,1806,NA,0,0,1,"","",21597
2020-08-10,115,"Campanula rotundifolia",83,1809,NA,0,0,1,"","",21598
2020-08-10,115,"Campanula rotundifolia",83,1834,NA,0,0,1,"","",21599
2020-08-10,115,"Campanula rotundifolia",85,1675,3,1,0,7,"","",21600
2020-08-10,115,"Campanula rotundifolia",85,1779,NA,0,0,2,"","",21601
2020-08-10,115,"Campanula rotundifolia",85,1810,NA,0,0,1,"","",21602
2020-08-10,115,"Campanula rotundifolia",85,1869,NA,0,0,1,"","",21603
2020-08-10,115,"Campanula rotundifolia",86,1623,NA,0,0,1,"","",21604
2020-08-10,115,"Campanula rotundifolia",86,1625,NA,0,0,6,"","",21605
2020-08-10,115,"Campanula rotundifolia",86,1683,NA,0,0,3,"","",21606
2020-08-10,115,"Campanula rotundifolia",87,1792,1,2,0,1,"","pv",21607
2020-08-10,115,"Campanula rotundifolia",88,1715,2,0,1,1,"","",21608
2020-08-14,117,"Campanula rotundifolia",1,1504,NA,0,0,1,"","",21609
2020-08-14,117,"Campanula rotundifolia",1,1533,0,0,0,0,"","no plant; no plant; collected; 1533+1565+1568+1694 records merged SN Jan 2021",21610
2020-08-14,117,"Campanula rotundifolia",1,1548,NA,0,0,1,"","",21611
2020-08-14,117,"Campanula rotundifolia",1,1565,0,0,0,2,"","loose tag reattached; 1565+1582 records merged SN Jan 2021",21612
2020-08-14,117,"Campanula rotundifolia",1,1667,NA,0,0,2,"","",21613
2020-08-14,117,"Campanula rotundifolia",1,1724,NA,0,0,2,"","",21614
2020-08-14,117,"Campanula rotundifolia",1,1837,NA,0,0,1,"","",21615
2020-08-14,117,"Campanula rotundifolia",2,1513,NA,0,0,6,"","",21617
2020-08-14,117,"Campanula rotundifolia",2,1727,NA,0,0,1,"","",21619
2020-08-14,117,"Campanula rotundifolia",3,1541,NA,0,0,3,"","",21620
2020-08-14,117,"Campanula rotundifolia",3,1596,NA,0,0,1,"","",21621
2020-08-14,117,"Campanula rotundifolia",3,1607,NA,0,0,1,"x","prev. was missed; is 001; improve",21622
2020-08-14,117,"Campanula rotundifolia",3,1690,NA,NA,NA,NA,"","unattached and collected",21623
2020-08-14,117,"Campanula rotundifolia",3,1691,NA,1,1,1,"","reattached nearby (u) tag",21624
2020-08-14,117,"Campanula rotundifolia",3,1692,NA,0,0,3,"","",21625
2020-08-14,117,"Campanula rotundifolia",3,1694,NA,NA,NA,NA,"","no plant; collected",21626
2020-08-14,117,"Campanula rotundifolia",3,1695,NA,NA,NA,NA,"","uprooted; collected",21627
2020-08-14,117,"Campanula rotundifolia",3,1698,NA,0,0,7,"","1pv",21628
2020-08-14,117,"Campanula rotundifolia",3,1716,NA,0,0,1,"","",21629
2020-08-14,117,"Campanula rotundifolia",3,1823,NA,0,0,1,"","",21630
2020-08-14,117,"Campanula rotundifolia",3,1830,NA,NA,NA,NA,"","uprooted and collected",21631
2020-08-14,117,"Campanula rotundifolia",3,1852,NA,0,0,1,"","",21632
2020-08-14,117,"Campanula rotundifolia",5,1605,NA,0,0,4,"","",21633
2020-08-14,117,"Campanula rotundifolia",5,1680,NA,0,0,1,"","",21634
2020-08-14,117,"Campanula rotundifolia",5,1684,NA,0,0,1,"","",21635
2020-08-14,117,"Campanula rotundifolia",5,1738,NA,0,0,0,"","",21636
2020-08-14,117,"Campanula rotundifolia",5,1758,NA,0,0,1,"","",21637
2020-08-14,117,"Campanula rotundifolia",5,1789,NA,0,0,2,"","",21638
2020-08-14,118,"Campanula rotundifolia",6,1515,NA,0,0,1,"","",21640
2020-08-14,118,"Campanula rotundifolia",6,1563,NA,0,0,1,"","pv",21642
2020-08-14,118,"Campanula rotundifolia",8,1639,NA,0,0,1,"","",21643
2020-08-14,118,"Campanula rotundifolia",9,1658,3,0,0,18,"x","check prev; 1 done on old potentially uncounted stem",21644
2020-08-14,118,"Campanula rotundifolia",9,1783,NA,0,0,1,"","",21645
2020-08-14,118,"Campanula rotundifolia",11,1836,NA,NA,NA,NA,"","gone",21646
2020-08-14,118,"Campanula rotundifolia",13,1699,NA,0,0,2,"","",21647
2020-08-14,118,"Campanula rotundifolia",16,1663,NA,0,0,1,"","",21648
2020-08-14,118,"Campanula rotundifolia",16,1774,NA,0,0,1,"","",21649
2020-08-14,118,"Campanula rotundifolia",17,1594,NA,0,0,4,"","",21650
2020-08-14,118,"Campanula rotundifolia",18,1655,NA,1,0,9,"","",21653
2020-08-14,118,"Campanula rotundifolia",18,1665,NA,0,0,1,"","",21654
2020-08-14,118,"Campanula rotundifolia",18,1673,NA,0,0,8,"","pv",21655
2020-08-14,118,"Campanula rotundifolia",18,1697,NA,0,0,2,"","",21656
2020-08-14,118,"Campanula rotundifolia",18,1703,NA,0,0,1,"","1 stem grazed",21657
2020-08-14,118,"Campanula rotundifolia",18,1725,0,0,0,2,"","; 1575+1725 records merged SN Jan 2021",21658
2020-08-14,118,"Campanula rotundifolia",18,1808,NA,0,0,1,"","",21659
2020-08-14,118,"Campanula rotundifolia",20,1772,NA,0,0,1,"","",21661
2020-08-14,118,"Campanula rotundifolia",20,1797,NA,0,0,1,"","",21662
2020-08-14,118,"Campanula rotundifolia",20,1800,NA,0,0,1,"","",21663
2020-08-14,118,"Campanula rotundifolia",21,1845,NA,0,0,2,"","",21664
2020-08-14,118,"Campanula rotundifolia",21,1862,NA,NA,NA,NA,"","can't find",21665
2020-08-14,118,"Campanula rotundifolia",22,1608,NA,0,0,2,"","",21666
2020-08-14,118,"Campanula rotundifolia",22,1643,NA,0,0,2,"","",21667
2020-08-14,118,"Campanula rotundifolia",22,1721,NA,0,0,1,"","",21668
2020-08-14,118,"Campanula rotundifolia",22,1752,NA,0,0,1,"","",21669
2020-08-14,119,"Campanula rotundifolia",22,1753,NA,0,0,1,"","",21670
2020-08-14,119,"Campanula rotundifolia",22,1784,0,0,0,6,"","; 1656+1784 records merged SN Jan 2021",21671
2020-08-14,119,"Campanula rotundifolia",22,1814,NA,0,0,1,"","",21672
2020-08-14,119,"Campanula rotundifolia",22,1843,NA,0,0,1,"","is not neighbor",21673
2020-08-14,119,"Campanula rotundifolia",23,1709,NA,0,0,1,"","",21674
2020-08-14,119,"Campanula rotundifolia",23,1759,NA,0,0,1,"","",21675
2020-08-14,119,"Campanula rotundifolia",23,1773,NA,0,0,1,"","",21676
2020-08-14,119,"Campanula rotundifolia",27,1744,NA,0,0,0,"","",21677
2020-08-14,119,"Campanula rotundifolia",27,1785,NA,0,0,2,"","",21678
2020-08-14,119,"Campanula rotundifolia",27,1840,NA,0,0,1,"","",21679
2020-08-14,119,"Campanula rotundifolia",28,1867,NA,0,0,2,"","OUTSIDE SW",21680
2020-08-14,119,"Campanula rotundifolia",29,1750,NA,0,0,2,"","",21681
2020-08-14,119,"Campanula rotundifolia",31,1564,1,0,0,5,"","; ; 1502+1564 records merged SN Jan 2021",21682
2020-08-14,119,"Campanula rotundifolia",31,1510,0,0,0,5,"","; 1510+1507 records merged SN Jan 2021",21683
2020-08-14,119,"Campanula rotundifolia",31,1530,NA,0,0,2,"","",21684
2020-08-14,119,"Campanula rotundifolia",32,1554,NA,0,0,0,"x","grazed; was previously grazed too?",21687
2020-08-14,119,"Campanula rotundifolia",32,1595,NA,0,0,2,"","",21688
2020-08-14,119,"Campanula rotundifolia",32,1618,NA,1,0,17,"","",21690
2020-08-14,119,"Campanula rotundifolia",32,1627,2,0,0,2,"","",21691
2020-08-14,119,"Campanula rotundifolia",32,1676,NA,0,0,4,"","",21693
2020-08-14,119,"Campanula rotundifolia",32,1696,NA,0,0,4,"","",21694
2020-08-14,119,"Campanula rotundifolia",32,1712,NA,0,0,1,"","",21695
2020-08-14,119,"Campanula rotundifolia",32,1764,NA,0,0,2,"","",21697
2020-08-14,119,"Campanula rotundifolia",32,1768,NA,0,0,2,"","",21698
2020-08-14,119,"Campanula rotundifolia",32,1778,NA,0,0,1,"","",21699
2020-08-14,119,"Campanula rotundifolia",32,1801,NA,0,0,1,"","",21700
2020-08-14,120,"Campanula rotundifolia",32,1802,NA,0,0,1,"","",21701
2020-08-14,120,"Campanula rotundifolia",32,1803,NA,0,0,2,"","",21702
2020-08-14,120,"Campanula rotundifolia",32,1804,NA,0,0,1,"","",21703
2020-08-14,120,"Campanula rotundifolia",32,1812,NA,0,0,1,"","",21704
2020-08-14,120,"Campanula rotundifolia",32,1817,NA,0,0,1,"","",21705
2020-08-14,120,"Campanula rotundifolia",32,1828,NA,0,0,1,"","",21706
2020-08-14,120,"Campanula rotundifolia",32,1855,NA,0,0,2,"","",21707
2020-08-14,120,"Campanula rotundifolia",32,1879,NA,0,0,1,"","pv",21708
2020-08-14,120,"Campanula rotundifolia",32,1893,NA,NA,NA,NA,"","unattached and collected",21709
2020-08-14,120,"Campanula rotundifolia",33,1518,NA,0,0,0,"","grazed",21711
2020-08-14,120,"Campanula rotundifolia",33,1521,NA,0,0,5,"","grazed",21712
2020-08-14,120,"Campanula rotundifolia",33,1555,1,0,0,2,"","is 1555; merge; not new; prev missed; improve; 1528+1555 records merged SN Jan 2021",21713
2020-08-14,120,"Campanula rotundifolia",33,1529,NA,0,0,2,"","grazed",21714
2020-08-14,120,"Campanula rotundifolia",33,1540,NA,0,0,4,"","",21715
2020-08-14,120,"Campanula rotundifolia",33,1547,NA,0,0,3,"","1 stem snapped; rem is 1001",21716
2020-08-14,120,"Campanula rotundifolia",33,1550,NA,0,0,3,"","",21717
2020-08-14,120,"Campanula rotundifolia",33,1558,NA,0,0,5,"","",21719
2020-08-14,120,"Campanula rotundifolia",33,1578,NA,0,0,0,"","grazed (prev grazed too)",21720
2020-08-14,120,"Campanula rotundifolia",33,1593,NA,0,0,2,"","",21721
2020-08-14,120,"Campanula rotundifolia",33,1616,NA,0,0,1,"","",21722
2020-08-14,120,"Campanula rotundifolia",33,1634,NA,0,0,9,"","",21723
2020-08-14,120,"Campanula rotundifolia",33,1640,NA,0,0,0,"","grazed",21724
2020-08-14,120,"Campanula rotundifolia",33,1641,NA,0,0,2,"","",21725
2020-08-14,120,"Campanula rotundifolia",33,1702,NA,0,0,1,"","",21726
2020-08-14,120,"Campanula rotundifolia",33,1704,NA,0,0,10,"","",21727
2020-08-14,120,"Campanula rotundifolia",33,1719,NA,0,0,3,"","stem snapped remainng is 1001",21728
2020-08-14,120,"Campanula rotundifolia",33,1788,NA,0,0,1,"","stem broke off",21729
2020-08-14,120,"Campanula rotundifolia",33,1842,NA,0,0,2,"","",21730
2020-08-14,120,"Campanula rotundifolia",33,1847,NA,0,0,1,"","",21731
2020-08-14,121,"Campanula rotundifolia",33,1850,NA,0,0,1,"","",21732
2020-08-14,121,"Campanula rotundifolia",34,1723,NA,0,0,2,"","",21733
2020-08-14,121,"Campanula rotundifolia",41,1745,NA,0,0,2,"","",21734
2020-08-14,121,"Campanula rotundifolia",42,1726,NA,0,0,1,"","",21735
2020-08-14,121,"Campanula rotundifolia",42,1748,NA,0,0,1,"","",21736
2020-08-14,121,"Campanula rotundifolia",42,1754,NA,0,0,2,"","",21737
2020-08-14,121,"Campanula rotundifolia",42,1769,NA,0,0,1,"","",21738
2020-08-14,121,"Campanula rotundifolia",42,1777,NA,0,0,2,"","",21740
2020-08-14,121,"Campanula rotundifolia",42,1816,NA,0,0,1,"","",21741
2020-08-14,121,"Campanula rotundifolia",42,1827,NA,0,0,0,"","",21742
2020-08-14,121,"Campanula rotundifolia",43,1713,NA,0,0,0,"","",21743
2020-08-14,121,"Campanula rotundifolia",43,1743,NA,0,0,2,"","",21744
2020-08-14,121,"Campanula rotundifolia",43,1761,2,0,0,4,"x","not sure if new; check",21745
2020-08-14,121,"Campanula rotundifolia",43,1762,NA,0,0,2,"","",21746
2020-08-14,121,"Campanula rotundifolia",44,1604,NA,0,0,3,"","",21747
2020-08-14,121,"Campanula rotundifolia",45,1531,NA,0,0,0,"","grazed",21748
2020-08-14,121,"Campanula rotundifolia",45,1571,NA,0,0,2,"","",21749
2020-08-14,121,"Campanula rotundifolia",45,1592,NA,0,0,16,"","",21750
2020-08-14,121,"Campanula rotundifolia",45,1600,NA,0,0,0,"","",21751
2020-08-14,121,"Campanula rotundifolia",45,1601,NA,0,0,3,"","",21752
2020-08-14,121,"Campanula rotundifolia",45,1606,NA,0,0,3,"","",21753
2020-08-14,121,"Campanula rotundifolia",45,1624,NA,0,0,5,"","",21754
2020-08-14,121,"Campanula rotundifolia",45,1760,NA,0,0,1,"","",21755
2020-08-14,121,"Campanula rotundifolia",45,1874,NA,0,0,1,"","",21756
2020-08-14,121,"Campanula rotundifolia",46,1586,NA,0,0,7,"","",21757
2020-08-14,121,"Campanula rotundifolia",46,1636,NA,0,0,0,"","",21758
2020-08-14,121,"Campanula rotundifolia",47,1514,NA,0,0,1,"","",21759
2020-08-14,121,"Campanula rotundifolia",47,1577,NA,0,0,0,"","",21760
2020-08-14,121,"Campanula rotundifolia",47,1711,NA,0,0,0,"","",21762
2020-08-14,122,"Campanula rotundifolia",47,1720,NA,0,0,1,"","",21763
2020-08-14,122,"Campanula rotundifolia",47,1728,NA,0,0,1,"","",21764
2020-08-14,122,"Campanula rotundifolia",47,1749,NA,0,0,0,"","grazed",21765
2020-08-14,122,"Campanula rotundifolia",47,1756,NA,0,0,1,"","",21767
2020-08-14,122,"Campanula rotundifolia",47,1763,NA,0,0,1,"","",21768
2020-08-14,122,"Campanula rotundifolia",47,1765,NA,0,0,1,"","",21769
2020-08-14,122,"Campanula rotundifolia",47,1766,NA,0,0,1,"","",21770
2020-08-14,122,"Campanula rotundifolia",47,1787,NA,0,0,1,"","",21772
2020-08-14,122,"Campanula rotundifolia",47,1795,NA,0,0,1,"","",21773
2020-08-14,122,"Campanula rotundifolia",49,1551,NA,0,0,15,"","1 stem broke off with 4 fruit",21775
2020-08-14,122,"Campanula rotundifolia",49,1621,NA,0,0,4,"","",21776
2020-08-14,122,"Campanula rotundifolia",50,1585,NA,0,0,6,"","",21778
2020-08-14,122,"Campanula rotundifolia",50,1615,NA,0,0,3,"","",21779
2020-08-14,122,"Campanula rotundifolia",50,1628,NA,0,0,5,"","",21780
2020-08-14,122,"Campanula rotundifolia",50,1757,NA,0,0,6,"","",21782
2020-08-14,122,"Campanula rotundifolia",50,1771,2,1,0,2,"","flw is far (west)",21783
2020-08-14,122,"Campanula rotundifolia",50,1811,NA,0,0,0,"","grazed",21784
2020-08-14,122,"Campanula rotundifolia",53,1524,NA,0,0,5,"","new done is new",21785
2020-08-14,122,"Campanula rotundifolia",53,1542,NA,0,0,4,"","",21786
2020-08-14,122,"Campanula rotundifolia",53,1584,NA,0,0,3,"","",21787
2020-08-14,122,"Campanula rotundifolia",53,1648,NA,0,0,2,"","",21788
2020-08-14,122,"Campanula rotundifolia",53,1664,NA,0,0,2,"","",21789
2020-08-14,122,"Campanula rotundifolia",53,1706,NA,0,0,1,"","",21790
2020-08-14,122,"Campanula rotundifolia",53,1708,NA,0,0,1,"","",21791
2020-08-14,122,"Campanula rotundifolia",53,1733,NA,0,0,2,"","",21792
2020-08-14,122,"Campanula rotundifolia",53,1739,NA,0,0,2,"","",21793
2020-08-14,123,"Campanula rotundifolia",53,1740,NA,0,0,2,"","",21794
2020-08-14,123,"Campanula rotundifolia",53,1747,NA,NA,NA,NA,"","loose and collected outside plot",21795
2020-08-14,123,"Campanula rotundifolia",53,1846,NA,0,0,1,"","",21796
2020-08-14,123,"Campanula rotundifolia",53,1851,NA,0,0,1,"","",21797
2020-08-14,123,"Campanula rotundifolia",53,1863,NA,0,0,2,"","",21798
2020-08-14,123,"Campanula rotundifolia",61,1662,NA,0,0,1,"","OUTSIDE NW",21799
2020-08-14,123,"Campanula rotundifolia",64,1674,NA,0,0,6,"x","[060 looks very wrong; improve]",21801
2020-08-14,123,"Campanula rotundifolia",67,1829,NA,0,1,0,"x","is this correct? Check and maybe improve",21802
2020-08-14,123,"Campanula rotundifolia",68,1622,NA,0,0,1,"","",21803
2020-08-14,123,"Campanula rotundifolia",68,1670,NA,0,0,2,"","",21804
2020-08-14,123,"Campanula rotundifolia",69,1877,NA,0,0,1,"","",21805
2020-08-14,123,"Campanula rotundifolia",71,1512,NA,0,0,5,"","not sure why seed count is lower",21806
2020-08-14,123,"Campanula rotundifolia",71,1520,NA,0,0,13,"","",21807
2020-08-14,123,"Campanula rotundifolia",71,1557,NA,0,0,2,"","unattached brown stem",21808
2020-08-14,123,"Campanula rotundifolia",71,1567,NA,0,0,7,"","",21809
2020-08-14,123,"Campanula rotundifolia",71,1580,0,0,0,0,"","is 1579; improve; 1579+1580 records merged SN Jan 2021",21810
2020-08-14,123,"Campanula rotundifolia",71,1831,NA,0,0,1,"","",21811
2020-08-14,123,"Campanula rotundifolia",74,1619,NA,0,0,0,"","",21812
2020-08-14,123,"Campanula rotundifolia",74,1638,NA,0,0,0,"","",21813
2020-08-14,123,"Campanula rotundifolia",75,1632,3,0,0,4,"","pv",21814
2020-08-14,123,"Campanula rotundifolia",76,1609,NA,NA,NA,NA,"","gone and corrected",21815
2020-08-14,123,"Campanula rotundifolia",77,1666,NA,0,0,2,"","",21816
2020-08-14,123,"Campanula rotundifolia",77,1775,NA,0,0,1,"","",21817
2020-08-14,123,"Campanula rotundifolia",78,1603,NA,0,0,3,"","",21818
2020-08-14,123,"Campanula rotundifolia",78,1671,NA,0,0,1,"","grazed",21819
2020-08-14,123,"Campanula rotundifolia",78,1710,NA,0,0,0,"","grazed",21820
2020-08-14,123,"Campanula rotundifolia",78,1898,NA,0,0,0,"","grazed",21821
2020-08-14,123,"Campanula rotundifolia",81,1767,NA,NA,NA,NA,"","can't find",21822
2020-08-14,123,"Campanula rotundifolia",81,1799,NA,0,0,0,"","gone; collected",21823
2020-08-14,123,"Campanula rotundifolia",81,1813,NA,NA,NA,NA,"","found loose outside and collected",21824
2020-08-14,124,"Campanula rotundifolia",81,1815,NA,0,0,0,"","grazed",21825
2020-08-14,124,"Campanula rotundifolia",81,1838,NA,0,0,0,"","grazed",21826
2020-08-14,124,"Campanula rotundifolia",81,1865,NA,0,0,0,"","grazed",21827
2020-08-14,124,"Campanula rotundifolia",81,1875,NA,0,0,3,"","",21828
2020-08-14,124,"Campanula rotundifolia",82,1568,NA,0,0,0,"","grazed",21829
2020-08-14,124,"Campanula rotundifolia",82,1780,NA,0,0,0,"","grazed",21830
2020-08-14,124,"Campanula rotundifolia",83,1729,NA,0,0,2,"","",21831
2020-08-14,124,"Campanula rotundifolia",83,1742,NA,0,0,1,"","",21832
2020-08-14,124,"Campanula rotundifolia",83,1746,NA,0,0,2,"","",21833
